mode,img_name,dice,iou,pre,rec,hd95,cbl
shift,IMG0002484.png,0.841826,0.726856,0.741815,0.973006,5.923928,0.960666
shift,IMG0002494.png,0.589635,0.418072,0.427340,0.950685,10.831831,0.911504
shift,IMG0002500.png,0.704878,0.544256,0.604603,0.845029,6.516380,0.851053
shift,IMG0002501.png,0.767383,0.622564,0.654095,0.928135,8.944272,0.915202
shift,IMG0002502.png,0.771704,0.628272,0.637168,0.978261,6.016228,0.912695
shift,IMG0002508.png,0.754641,0.605962,0.613920,0.979058,5.385165,0.931062
shift,IMG0002515.png,0.701087,0.539749,0.554668,0.952532,16.552945,0.948931
shift,IMG0002517.png,0.818821,0.693223,0.788542,0.851519,7.683840,0.952913
shift,IMG0002518.png,0.581366,0.409807,0.414649,0.972299,17.088007,0.935656
shift,IMG0002519.png,0.771032,0.627382,0.657544,0.931866,10.959757,0.947101
shift,IMG0002522.png,0.829743,0.709026,0.817062,0.842824,9.661512,0.943944
shift,IMG0002523.png,0.616012,0.445099,0.485455,0.842623,13.000000,0.997499
shift,IMG0002533.png,0.735833,0.582069,0.601140,0.948315,6.403124,0.946155
shift,IMG0002568.png,0.774953,0.632591,0.711035,0.851499,6.703699,0.977196
shift,IMG0002577.png,0.745257,0.593952,0.599129,0.985663,8.000000,0.985151
shift,IMG0002579.png,0.782420,0.642603,0.694605,0.895652,7.031665,0.947895
shift,IMG0002582.png,0.793814,0.658120,0.685053,0.943627,7.211103,0.948040
shift,IMG0002584.png,0.687415,0.523711,0.543897,0.933824,10.879275,0.852982
shift,IMG0002594.png,0.766355,0.621212,0.872340,0.683333,4.169848,0.878430
shift,IMG0002595.png,0.672403,0.506481,0.534448,0.906357,11.180340,0.974961
shift,IMG0002745.png,0.657718,0.490000,0.499272,0.963483,13.977519,0.933166
shift,IMG0002934.png,0.880305,0.786200,0.813065,0.959668,4.000000,0.950282
shift,IMG0003146.png,0.791055,0.654335,0.862805,0.730323,10.649514,0.960369
shift,IMG0003147.png,0.684584,0.520432,0.653687,0.718547,13.617537,0.857476
shift,IMG0003157.png,0.554455,0.383562,1.000000,0.383562,6.616680,0.902622
shift,IMG0003218.png,0.828902,0.707799,0.722054,0.972863,5.099020,0.927617
shift,IMG0003264.png,0.769690,0.625606,0.633595,0.980243,7.071068,0.955336
shift,IMG0003309.png,0.603111,0.431753,0.452220,0.905120,18.903514,0.831588
shift,IMG0003395.png,0.583987,0.412417,0.434579,0.889952,9.486833,0.847454
shift,IMG0003458.png,0.732518,0.577932,0.817355,0.663636,14.825570,0.934093
shift,IMG0003586.png,0.698536,0.536731,0.550577,0.955241,8.944272,0.995018
shift,IMG0003703.png,0.694868,0.532412,0.580533,0.865285,12.465282,0.871701
shift,IMG0003713.png,0.573693,0.402222,0.404018,0.989071,9.219544,0.794551
shift,IMG0003734.png,0.653686,0.485537,0.487552,0.991561,6.403124,0.976401
shift,IMG0003767.png,0.762258,0.615846,0.635899,0.951288,10.756311,0.983645
shift,IMG0003810.png,0.552585,0.381773,0.383663,0.987261,9.219544,0.838620
shift,IMG0003942.png,0.784843,0.645877,0.672167,0.942901,6.583116,0.914773
shift,IMG0003952.png,0.554723,0.383817,0.383817,1.000000,6.403124,0.974206
shift,IMG0003953.png,0.919028,0.850187,0.869732,0.974249,2.000000,0.981025
shift,IMG0004044.png,0.725000,0.568627,0.590741,0.938235,8.062258,0.903629
shift,IMG0004114.png,0.815840,0.688962,0.710950,0.957038,22.645077,0.879775
shift,IMG0004233.png,0.532798,0.363139,0.367159,0.970732,11.180340,0.756692
shift,IMG0004376.png,0.803401,0.671403,0.693578,0.954545,5.000000,0.923340
